label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,skel_total_length_um,skel_branches_count,skel_avg_branch_len_um,skel_endpoints_count,skel_junctions_count,skel_tortuosity_mean,skel_ramification_index,skel_mean_thickness_um,skel_max_thickness_um,skel_mean_intensity,skel_neighborhood_wfa_sum,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um
175,848.2650602409639,682.4759036144578,70.135,9.449796583524995,5987.0,True,True,296,10.065432893255073,1,10.065432893255073,2,0,1.322996872397945,1.0,1.3384626879346448,1.8384776310850237,44.785714285714285,2695.0,PV+/PNN+,70.135,9.449796583524995,87.45750000000001,10.552456940621719
176,853.615,400.06,84.50000000000001,10.37249929043725,18789.0,True,True,300,41.78477631085025,5,8.35695526217005,4,2,1.1085378716889482,2.5,1.6899898041905232,2.906888370749727,53.64912280701754,13798.0,PV+/PNN+,84.50000000000001,10.37249929043725,144.07250000000002,13.543958221615155
177,884.4627659574468,96.8936170212766,79.43,10.056511176263564,33274.0,True,True,314,62.992597359530436,12,5.249383113294203,9,5,1.1094247907623107,2.4,2.5623605118555814,4.110960958218894,59.976190476190474,23903.0,PV+/PNN+,79.43,10.056511176263564,167.31000000000003,14.595400242187264
178,865.3772727272727,45.67727272727273,92.95,10.878769033449206,8573.0,True,True,305,50.50401512639275,14,3.6074296518851967,7,7,1.2416501296275568,2.0,2.6256472906101282,4.110960958218894,52.130434782608695,15461.0,PV+/PNN+,92.95,10.878769033449206,114.92000000000002,12.096308878371323
179,881.4,169.45263157894738,40.1375,7.148751795020415,2726.0,True,False,-1,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,PV-/PNN+,0.0,0.0,40.1375,7.148751795020415
180,890.025641025641,236.71153846153845,65.91000000000001,9.160743331929707,23945.0,True,True,316,56.82716446627536,16,3.55169777914221,8,8,1.076139963615974,2.0,5.724136177003377,19.801010075246165,84.31168831168831,32359.0,PV+/PNN+,65.91000000000001,9.160743331929707,104.78000000000002,11.550326380555243
181,876.3103448275862,55.3448275862069,49.010000000000005,7.8994601136704485,4910.0,True,True,312,15.803910524340095,8,1.9754888155425119,7,3,1.2686417383278843,2.6666666666666665,2.3567409598057565,4.110960958218894,48.69565217391305,5591.0,PV+/PNN+,49.010000000000005,7.8994601136704485,53.657500000000006,8.265521814841879
182,892.4742990654206,506.41121495327104,180.83,15.173658322054687,38550.0,True,False,-1,79.80813485483817,8,9.976016856854772,4,4,1.0511715785274736,2.0,2.0033957821123356,3.9000000000000004,61.68,29390.0,PV-/PNN+,0.0,0.0,180.83,15.173658322054687
183,892.944099378882,72.7080745341615,68.02250000000001,9.306392261867519,10172.0,True,True,315,27.550104602052656,7,3.9357292288646653,8,2,1.0828208678256426,3.5,2.695796802117654,4.110960958218894,53.1,10326.0,PV+/PNN+,68.02250000000001,9.306392261867519,93.79500000000002,10.928106107575758
184,890.025641025641,236.71153846153845,65.91000000000001,9.160743331929707,24128.0,True,True,316,64.40411972844541,16,4.025257483027838,11,7,1.0869326028875788,2.2857142857142856,5.447632100881209,20.18142710513803,78.47126436781609,33631.0,PV+/PNN+,65.91000000000001,9.160743331929707,90.415,10.72939669493256
185,894.8786610878661,87.30543933054393,100.9775,11.338807085778242,9058.0,True,True,318,2.219238815542512,1,2.219238815542512,2,0,1.0796691275336339,1.0,2.084619407771256,2.6,53.25,1321.0,PV+/PNN+,100.9775,11.338807085778242,171.1125,14.760325253817937
186,892.8,52.91111111111111,38.025000000000006,6.958084052995808,3066.0,True,False,-1,0.0,0,0.0,0,0,1.0,0.0,2.6,2.6,68.0,731.0,PV-/PNN+,0.0,0.0,38.025000000000006,6.958084052995808
187,897.6795580110497,224.91160220994476,76.47250000000001,9.867512912824576,46848.0,True,True,319,95.31574669941304,23,4.14416289997448,10,12,1.3551766966107972,1.9166666666666667,3.549510640960919,7.800000000000001,64.44094488188976,34955.0,PV+/PNN+,76.47250000000001,9.867512912824576,148.72000000000003,13.760675313843192
188,901.7722772277227,435.1188118811881,42.67250000000001,7.371045683803026,2591.0,True,True,321,16.500104602052655,4,4.125026150513164,2,2,1.516799688663335,2.0,1.8325765449379658,2.906888370749727,50.1,4098.0,PV+/PNN+,42.67250000000001,7.371045683803026,31.687500000000004,6.351832654737959
189,937.8170731707318,404.9512195121951,34.645,6.641640160935379,4465.0,True,False,-1,14.884671708797583,2,7.442335854398792,1,1,1.0000000000000002,2.0,1.862695526217005,2.6,54.4,4745.0,PV-/PNN+,0.0,0.0,34.645,6.641640160935379
190,942.8214285714286,331.5357142857143,11.830000000000002,3.8810338589372004,1247.0,True,False,-1,29.11934341759517,3,9.706447805865057,3,1,1.6710109613922588,3.0,1.9811160632002398,2.906888370749727,47.05,8379.0,PV-/PNN+,0.0,0.0,11.830000000000002,3.8810338589372004
191,975.2083333333334,118.22222222222223,60.84,8.801357503344999,7850.0,True,True,331,29.230865786510144,3,9.743621928836715,3,1,1.7683385110579486,3.0,1.5024441269293978,2.6,57.21951219512195,8290.0,PV+/PNN+,60.84,8.801357503344999,82.81,10.268250420569165
