label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
16,243.0,421.0,47.74250000000001,7.796642800880295,6019.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8675951361656189
17,267.0,322.5,45.63,7.622199185685551,12509.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8843700289726257
18,256.5,96.5,47.32000000000001,7.762067717874401,3356.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.860733151435852
19,428.0,454.0,47.74250000000001,7.796642800880295,5152.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8827155232429504
20,302.5,357.5,47.32000000000001,7.762067717874401,9037.0,True,True,66,PV+/PNN+,27.040000000000003,5.867571668896666,47.32000000000001,7.762067717874401,0.7888473272323608
21,483.0,305.5,45.63,7.622199185685551,4006.0,True,True,115,PV+/PNN+,91.6825,10.804341005363613,45.63,7.622199185685551,0.6122920513153076
22,137.5,17.0,45.63,7.622199185685551,1527.0,True,True,26,PV+/PNN+,59.995000000000005,8.740023254338977,45.63,7.622199185685551,0.3482334017753601
23,350.5,331.5,47.32000000000001,7.762067717874401,4088.0,True,True,75,PV+/PNN+,71.825,9.562971834142516,47.32000000000001,7.762067717874401,0.8371078372001648
24,97.0,388.0,47.74250000000001,7.796642800880295,3285.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8819125890731812
25,435.0,28.5,45.63,7.622199185685551,1873.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.3313121795654297
26,301.5,41.0,45.63,7.622199185685551,3420.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.3481194078922272
27,482.5,51.5,47.32000000000001,7.762067717874401,5146.0,True,True,113,PV+/PNN+,100.13250000000001,11.291264708312957,47.32000000000001,7.762067717874401,0.6080865859985352
